Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price,res_width,res_height,total_pixels,total_storage,price_per_kg,ppi,is_gaming,is_premium_brand,is_ultrabook,ram_to_ssd_ratio,log_Price,log_ram
Lenovo,2 in 1 Convertible,14.0,1.38,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,93186.72,1920.0,1080.0,2073600.0,512,67526.60869565218,157.4,0,0,0,0.0312,11.442371232335963,2.833213344056216
Asus,2 in 1 Convertible,12.5,1.2,1920x1080,Full HD,1.1,Intel, Core M M3-6Y30,0,0,64,4,chrome,35644.32,1920.0,1080.0,2073600.0,64,29703.600000000002,176.2,0,0,0,0.0,10.48137314092762,1.6094379124341003
Toshiba,Ultrabook,13.3,1.36,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,100006.56,1920.0,1080.0,2073600.0,512,73534.23529411764,165.6,0,0,1,0.0312,11.513001062112693,2.833213344056216
Dell,Gaming,15.6,2.56,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1024,0,8,windows,43636.32,1920.0,1080.0,2073600.0,1024,17045.4375,141.2,1,0,0,0.0,10.683668026512203,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.9,AMD, A9-Series 9420,256,0,0,4,windows,21258.72,1920.0,1080.0,2073600.0,256,9663.054545454544,141.2,0,0,0,0.0156,9.964569481536397,1.6094379124341003
Lenovo,Notebook,15.6,2.2,1366x768,HD,3.0,AMD, A12-Series 9720P,0,1024,0,8,windows,22857.12,1366.0,768.0,1049088.0,1024,10389.599999999999,100.5,0,0,0,0.0,10.037061694246896,2.1972245773362196
Lenovo,Notebook,15.6,2.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,33110.856,1920.0,1080.0,2073600.0,1024,15767.074285714285,141.2,0,0,0,0.0,10.407646684542572,1.6094379124341003
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.0,Intel, Core i3 6006U,0,500,0,4,no,23976.0,1366.0,768.0,1049088.0,500,12618.947368421053,100.5,0,0,0,0.0,10.08485031650177,1.6094379124341003
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,42357.6,1920.0,1080.0,2073600.0,256,19430.091743119265,141.2,0,0,0,0.0312,10.653926749121963,2.1972245773362196
Acer,2 in 1 Convertible,13.3,1.6,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,53226.72,1920.0,1080.0,2073600.0,256,33266.7,165.6,0,0,0,0.0312,10.882334592260529,2.1972245773362196
Lenovo,Workstation,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,98834.4,1920.0,1080.0,2073600.0,512,45336.88073394495,141.2,0,0,0,0.0312,11.50121111915713,2.833213344056216
Lenovo,Notebook,14.0,1.8,1920x1080,Full HD,2.3,Intel, Core i5 6300HQ,256,0,0,8,windows,63456.48,1920.0,1080.0,2073600.0,256,35253.6,157.4,0,0,0,0.0312,11.058125354295145,2.1972245773362196
HP,Notebook,17.3,2.71,1920x1080,Full HD,2.5,AMD, A10-Series 9620P,0,2048,0,6,windows,34898.9328,1920.0,1080.0,2073600.0,2048,12877.834981549817,127.3,0,0,0,0.0,10.460240182687231,1.9459101490553132
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,66546.72,1920.0,1080.0,2073600.0,1152,26618.688000000002,141.2,1,0,0,0.0625,11.10567456328145,2.1972245773362196
Dell,Notebook,14.0,1.64,1920x1080,Full HD,2.8,Intel, Core i5 7440HQ,256,0,0,8,linux,58021.92,1920.0,1080.0,2073600.0,256,35379.21951219512,157.4,0,0,0,0.0312,10.968593383882295,2.1972245773362196
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,8,linux,38681.28,1920.0,1080.0,2073600.0,1024,19536.0,141.2,0,0,0,0.0,10.563136893021344,2.1972245773362196
Asus,Notebook,14.0,1.5,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,15877.44,1920.0,1080.0,2073600.0,32,10584.960000000001,157.4,0,0,0,0.0,9.67271749319976,1.6094379124341003
Dell,Notebook,15.6,1.93,1920x1080,Full HD,2.6,Intel, Core i5 7300U,512,0,0,16,windows,76012.4448,1920.0,1080.0,2073600.0,512,39384.686424870466,141.2,0,0,0,0.0312,11.238665508885735,2.833213344056216
Lenovo,Notebook,14.0,1.87,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,45664.6896,1920.0,1080.0,2073600.0,256,24419.62010695187,157.4,0,0,0,0.0312,10.729102520292825,2.1972245773362196
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,62817.12,1920.0,1080.0,2073600.0,256,33061.64210526316,141.2,0,0,0,0.0312,11.04799884586991,2.1972245773362196
Lenovo,Notebook,15.6,2.19,1366x768,HD,2.0,AMD, A6-Series 7310,0,500,0,4,windows,15877.44,1366.0,768.0,1049088.0,500,7249.972602739726,100.5,0,0,0,0.0,9.67271749319976,1.6094379124341003
Mediacom,Notebook,14.0,1.4,1920x1200,Full HD,1.92,Intel, Atom Z8350,0,32,0,4,windows,14119.2,1920.0,1200.0,2304000.0,32,10085.142857142859,161.7,0,0,0,0.0,9.55536167525287,1.6094379124341003
HP,Notebook,17.3,2.63,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,63936.0,1920.0,1080.0,2073600.0,256,24310.266159695817,127.3,0,0,0,0.0312,11.065653502526553,2.1972245773362196
Lenovo,Ultrabook,14.0,1.17,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,512,0,0,8,windows,89864.1792,2560.0,1440.0,3686400.0,512,76806.99076923078,209.8,0,0,1,0.0156,11.406065817286411,2.1972245773362196
HP,2 in 1 Convertible,13.3,1.58,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,44574.048,1366.0,768.0,1049088.0,256,28211.422784810125,117.8,0,0,0,0.0312,10.704929519567553,2.1972245773362196
Lenovo,Ultrabook,14.0,1.32,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72,1920.0,1080.0,2073600.0,256,60505.090909090904,157.4,0,0,1,0.0312,11.288127045116099,2.1972245773362196
Dell,Gaming,17.3,4.36,3840x2160,4K,2.8,Intel, Core i7 7700HQ,0,1024,0,32,windows,167933.232,3840.0,2160.0,8294400.0,1024,38516.796330275225,254.7,1,0,0,0.0,12.031327705548112,3.4965075614664802
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,71847.0144,1920.0,1080.0,2073600.0,1152,26610.00533333333,127.3,1,1,0,0.0625,11.182308255773881,2.1972245773362196
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,4,no,26101.872,1366.0,768.0,1049088.0,1024,13737.827368421053,100.5,0,0,0,0.0,10.16980062557119,1.6094379124341003
Dell,2 in 1 Convertible,13.3,1.71,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1024,0,4,windows,34578.72,1920.0,1080.0,2073600.0,1024,20221.473684210527,165.6,0,0,0,0.0,10.451022662038508,1.6094379124341003
Dell,Notebook,15.6,2.32,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,linux,31409.6256,1366.0,768.0,1049088.0,1024,13538.631724137931,100.5,0,0,0,0.0,10.354901509558161,2.1972245773362196
HP,Notebook,15.6,2.1,1920x1080,Full HD,3.0,AMD, A9-Series 9420,0,1024,0,4,windows,26053.92,1920.0,1080.0,2073600.0,1024,12406.62857142857,141.2,0,0,0,0.0,10.16796189691066,1.6094379124341003
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,16,windows,103096.8,1920.0,1080.0,2073600.0,1152,24546.85714285714,127.3,1,0,0,0.125,11.543433331271078,2.833213344056216
Dell,Notebook,15.6,2.25,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,12,windows,34578.72,1366.0,768.0,1049088.0,1024,15368.32,100.5,0,0,0,0.0,10.451022662038508,2.5649493574615367
HP,Notebook,15.6,2.1,1920x1080,Full HD,3.0,AMD, A9-Series A9-9420,128,1024,0,6,windows,34632.0,1920.0,1080.0,2073600.0,1152,16491.428571428572,141.2,0,0,0,0.0469,10.452562263733816,1.9459101490553132
Acer,Notebook,15.6,2.4,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,29783.52,1366.0,768.0,1049088.0,500,12409.800000000001,100.5,0,0,0,0.0,10.301744074438556,1.6094379124341003
Lenovo,Notebook,13.3,1.44,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,51148.8,1920.0,1080.0,2073600.0,256,35520.0,165.6,0,0,0,0.0312,10.842513861303702,2.1972245773362196
Lenovo,Notebook,15.6,1.85,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,4,windows,41505.12,1920.0,1080.0,2073600.0,1024,22435.2,141.2,0,0,0,0.0,10.633596165225693,1.6094379124341003
HP,Workstation,15.6,2.6,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,16,windows,128884.32,1920.0,1080.0,2073600.0,256,49570.89230769231,141.2,0,0,0,0.0625,11.76667829570779,2.833213344056216
Dell,2 in 1 Convertible,13.3,1.55,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,8,windows,35111.52,1920.0,1080.0,2073600.0,1024,22652.593548387093,165.6,0,0,0,0.0,10.466313041010059,2.1972245773362196
MSI,Gaming,15.6,1.8,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,111593.8944,1920.0,1080.0,2073600.0,1280,61996.608,141.2,1,1,0,0.0625,11.622630578778884,2.833213344056216
Acer,Notebook,15.6,2.4,1366x768,HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,21887.424,1366.0,768.0,1049088.0,500,9119.76,100.5,0,0,0,0.0,9.993713191579683,1.6094379124341003
Dell,Notebook,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 7500U,128,1024,0,8,windows,64308.96,1920.0,1080.0,2073600.0,1152,32154.48,141.2,0,0,0,0.0625,11.071469797141466,2.1972245773362196
Dell,Notebook,15.6,2.0,1366x768,HD,2.0,Intel, Core i3 6006U,256,0,0,8,windows,35431.2,1366.0,768.0,1049088.0,256,17715.6,100.5,0,0,0,0.0312,10.47537629020214,2.1972245773362196
Toshiba,Notebook,14.0,1.25,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,81784.8,1920.0,1080.0,2073600.0,256,65427.840000000004,157.4,0,0,0,0.0312,11.311858913389603,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,53226.72,1920.0,1080.0,2073600.0,256,31309.83529411765,157.4,0,0,0,0.0312,10.882334592260529,2.1972245773362196
Lenovo,Workstation,15.6,2.5,3840x2160,4K,2.8,Intel, Core i7 7600U,0,0,0,16,windows,167933.232,3840.0,2160.0,8294400.0,0,67173.2928,282.4,0,0,0,0.0,12.031327705548112,2.833213344056216
Acer,Notebook,14.0,1.68,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,2,chrome,17582.4,1366.0,768.0,1049088.0,32,10465.714285714286,111.9,0,0,0,0.0,9.77471055413221,1.0986122886681098
Samsung,Ultrabook,13.3,0.97,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,87858.72,1920.0,1080.0,2073600.0,256,90576.0,165.6,0,0,1,0.0625,11.38349673063646,2.833213344056216
Dell,Notebook,14.0,1.6,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,60031.1088,1366.0,768.0,1049088.0,256,37519.443,111.9,0,0,0,0.0312,11.002634844730991,2.1972245773362196
HP,Workstation,17.3,3.0,1920x1080,Full HD,2.9,Intel, Xeon E3-1535M v5,256,0,0,16,windows,167933.232,1920.0,1080.0,2073600.0,256,55977.744,127.3,0,0,0,0.0625,12.031327705548112,2.833213344056216
Lenovo,Notebook,11.6,1.4,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,128,0,0,4,windows,25308.0,1366.0,768.0,1049088.0,128,18077.14285714286,135.1,0,0,0,0.0312,10.138915342683557,1.6094379124341003
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,101232.0,1920.0,1080.0,2073600.0,256,55017.391304347824,141.2,0,0,0,0.0312,11.525180069637228,2.1972245773362196
Asus,Notebook,15.6,2.45,1366x768,HD,2.3,Intel, Core i5 6300HQ,0,1024,0,4,no,30849.12,1366.0,768.0,1049088.0,1024,12591.477551020407,100.5,0,0,0,0.0,10.336895919115271,1.6094379124341003
Asus,Notebook,15.6,2.37,1366x768,HD,2.7,Intel, Core i7 7500U,256,0,0,4,windows,45282.672,1366.0,768.0,1049088.0,256,19106.61265822785,100.5,0,0,0,0.0156,10.72070180499537,1.6094379124341003
Lenovo,2 in 1 Convertible,13.3,1.3,3200x1800,Quad HD,1.8,Intel, Core i5 6260U,256,0,0,8,windows,63882.72,3200.0,1800.0,5760000.0,256,49140.553846153845,276.1,0,0,0,0.0312,11.064819834822508,2.1972245773362196
HP,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1024,0,8,windows,58554.72,1920.0,1080.0,2073600.0,1152,26615.78181818182,141.2,0,0,0,0.0625,10.977734058532482,2.1972245773362196
HP,Workstation,15.6,2.59,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,83170.08,1920.0,1080.0,2073600.0,256,32112.000000000004,141.2,0,0,0,0.0312,11.328654970229907,2.1972245773362196
Dell,Gaming,15.6,4.42,3840x2160,4K,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,152859.7872,3840.0,2160.0,8294400.0,1280,34583.66226244344,282.4,1,0,0,0.0625,11.9372828985939,2.833213344056216
Acer,Notebook,15.6,2.1,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,31914.72,1366.0,768.0,1049088.0,256,15197.485714285714,100.5,0,0,0,0.0156,10.370853957360486,1.6094379124341003
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,55837.44,1920.0,1080.0,2073600.0,1152,22334.976000000002,141.2,1,0,0,0.0625,10.930217800083259,2.1972245773362196
Dell,Ultrabook,12.5,1.18,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,16,windows,99047.52,1920.0,1080.0,2073600.0,256,83938.57627118645,176.2,0,0,1,0.0625,11.503365110066554,2.833213344056216
Google,Ultrabook,12.3,1.1,2400x1600,Full HD,1.2,Intel, Core i5 7Y57,256,0,0,8,chrome,83063.52,2400.0,1600.0,3840000.0,256,75512.29090909091,234.5,0,0,1,0.0312,11.327372934196768,2.1972245773362196
Asus,Ultrabook,13.3,1.2,3200x1800,Quad HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,60153.12,3200.0,1800.0,5760000.0,256,50127.600000000006,276.1,0,0,1,0.0312,11.004665214485216,2.1972245773362196
Dell,Notebook,13.3,1.65,1366x768,HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,45234.72,1366.0,768.0,1049088.0,500,27414.98181818182,117.8,0,0,0,0.0,10.719642319211694,1.6094379124341003
Acer,Notebook,13.3,1.6,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,34898.4,1366.0,768.0,1049088.0,128,21811.5,117.8,0,0,0,0.0312,10.460224916065657,1.6094379124341003
Asus,Notebook,17.3,2.8,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1024,0,4,windows,25059.7152,1366.0,768.0,1049088.0,1024,8949.898285714286,90.6,0,0,0,0.0,10.129056767548002,1.6094379124341003
Dell,Gaming,15.6,2.72,3840x2160,4K,2.6,Intel, Core i7 6700HQ,128,1024,0,16,windows,58554.72,3840.0,2160.0,8294400.0,1152,21527.470588235294,282.4,1,0,0,0.125,10.977734058532482,2.833213344056216
Samsung,Ultrabook,13.3,1.31,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,85194.72,1920.0,1080.0,2073600.0,256,65034.13740458015,165.6,0,0,1,0.0312,11.352706476813816,2.1972245773362196
Acer,Notebook,15.6,2.1,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1024,0,4,linux,15877.44,1366.0,768.0,1049088.0,1024,7560.685714285714,100.5,0,0,0,0.0,9.67271749319976,1.6094379124341003
Dell,Notebook,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,16,windows,62938.0656,1920.0,1080.0,2073600.0,1024,27364.376347826088,141.2,0,0,0,0.0,11.049922324623227,2.833213344056216
Samsung,2 in 1 Convertible,15.0,1.71,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,95850.72,1920.0,1080.0,2073600.0,256,56053.05263157895,146.9,0,0,0,0.0625,11.470557693018055,2.833213344056216
Toshiba,Notebook,14.0,1.75,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,54345.6,1366.0,768.0,1049088.0,128,31054.62857142857,111.9,0,0,0,0.0312,10.903137333094854,1.6094379124341003
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,windows,58554.72,1920.0,1080.0,2073600.0,1024,22349.129770992367,141.2,1,0,0,0.0,10.977734058532482,2.1972245773362196
Asus,2 in 1 Convertible,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,2048,0,12,windows,44701.92,1920.0,1080.0,2073600.0,2048,19435.61739130435,141.2,0,0,0,0.0,10.707794102852903,2.5649493574615367
Lenovo,Notebook,15.6,2.5,3840x2160,4K,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,126273.6,3840.0,2160.0,8294400.0,512,50509.44,282.4,0,0,0,0.0312,11.74621417964167,2.833213344056216
Acer,Notebook,14.0,1.8,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,33886.08,1920.0,1080.0,2073600.0,128,18825.600000000002,157.4,0,0,0,0.0312,10.430789099779544,1.6094379124341003
Razer,Gaming,14.0,1.95,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,154458.72,1920.0,1080.0,2073600.0,512,79209.6,157.4,1,1,0,0.0312,11.947688629354552,2.833213344056216
Asus,Notebook,15.6,2.0,1920x1080,Full HD,1.1,Intel, Pentium Dual Core N4200,128,0,0,8,windows,31003.632,1920.0,1080.0,2073600.0,128,15501.816,141.2,0,0,0,0.0625,10.341891891660163,2.1972245773362196
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,32,windows,167933.232,1920.0,1080.0,2073600.0,1024,37993.94389140271,127.3,1,0,0,0.0,12.031327705548112,3.4965075614664802
Asus,Gaming,17.3,4.3,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,16,windows,125208.0,1920.0,1080.0,2073600.0,1280,29118.13953488372,127.3,1,0,0,0.0625,11.73773962004856,2.833213344056216
Toshiba,Ultrabook,14.0,1.47,1920x1080,Full HD,2.6,Intel, Core i7 6600U,512,0,0,16,windows,93985.92,1920.0,1080.0,2073600.0,512,63936.0,157.4,0,0,1,0.0312,11.45091090263386,2.833213344056216
Lenovo,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Quad Core N3710,0,1024,0,8,no,17529.12,1366.0,768.0,1049088.0,1024,7967.7818181818175,100.5,0,0,0,0.0,9.771675823299722,2.1972245773362196
Lenovo,Ultrabook,14.0,1.7,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,122490.72,1920.0,1080.0,2073600.0,512,72053.36470588236,157.4,0,0,1,0.0312,11.715798714845754,2.833213344056216
MSI,Gaming,14.0,1.6,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,100752.48,1920.0,1080.0,2073600.0,1280,62970.299999999996,157.4,1,1,0,0.0625,11.520432020155333,2.833213344056216
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1024,0,8,windows,58021.92,1920.0,1080.0,2073600.0,1152,26373.6,141.2,1,1,0,0.0625,10.968593383882295,2.1972245773362196
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,4,windows,53226.72,1920.0,1080.0,2073600.0,1024,22177.800000000003,141.2,1,0,0,0.0,10.882334592260529,1.6094379124341003
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,122490.72,1920.0,1080.0,2073600.0,1280,29164.457142857143,127.3,1,0,0,0.0625,11.715798714845754,2.833213344056216
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,52480.8,1920.0,1080.0,2073600.0,256,20030.83969465649,141.2,1,0,0,0.0312,10.868221721810269,2.1972245773362196
Asus,Gaming,15.6,2.24,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,71341.92,1920.0,1080.0,2073600.0,1152,31849.071428571424,141.2,1,0,0,0.0625,11.175253388829377,2.1972245773362196
Acer,Notebook,14.0,1.22,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,13053.290976,1920.0,1080.0,2073600.0,32,10699.418832786885,157.4,0,0,0,0.0,9.476872169125995,1.6094379124341003
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,104961.6,1920.0,1080.0,2073600.0,512,76614.30656934307,165.6,0,0,0,0.0156,11.561359375212575,2.1972245773362196
Lenovo,2 in 1 Convertible,15.6,2.08,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,51095.52,1920.0,1080.0,2073600.0,256,24565.153846153844,141.2,0,0,0,0.0312,10.841471672111513,2.1972245773362196
Apple,Ultrabook,12.0,0.97,2304x1440,Full HD,1.2,Intel, Core M,0,0,512,8,mac,62071.2,2304.0,1440.0,3317760.0,512,63990.927835051545,226.4,0,1,1,0.0,11.036053502633294,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,1.42,2560x1440,Quad HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,124142.4,2560.0,1440.0,3686400.0,256,87424.22535211267,209.8,0,0,0,0.0312,11.729192628025002,2.1972245773362196
Asus,Notebook,14.0,1.63,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,15930.72,1366.0,768.0,1049088.0,32,9773.447852760737,111.9,0,0,0,0.0,9.676067369454655,1.6094379124341003
Dell,Notebook,15.6,1.95,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,43156.8,1366.0,768.0,1049088.0,128,22131.69230769231,100.5,0,0,0,0.0625,10.672618444949634,2.1972245773362196
Lenovo,2 in 1 Convertible,13.9,1.38,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,71874.72,1920.0,1080.0,2073600.0,256,52083.130434782615,158.5,0,0,0,0.0312,11.182693795440782,2.1972245773362196
Dell,Notebook,15.6,2.0,1920x1080,Full HD,2.0,Intel, Core i3 6006U,256,0,0,8,windows,39373.92,1920.0,1080.0,2073600.0,256,19686.96,141.2,0,0,0,0.0312,10.580884344379838,2.1972245773362196
HP,Workstation,15.6,3.14,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,110017.872,1920.0,1080.0,2073600.0,256,35037.53885350318,141.2,0,0,0,0.0312,11.608407193695559,2.1972245773362196
Asus,Notebook,15.6,2.37,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,58554.72,1920.0,1080.0,2073600.0,256,24706.632911392404,141.2,0,0,0,0.0312,10.977734058532482,2.1972245773362196
Dell,Ultrabook,13.3,1.29,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72,1920.0,1080.0,2073600.0,256,61912.186046511626,165.6,0,0,1,0.0312,11.288127045116099,2.1972245773362196
Dell,Notebook,15.6,2.06,3840x2160,4K,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,93186.72,3840.0,2160.0,8294400.0,256,45236.271844660194,282.4,0,0,0,0.0312,11.442371232335963,2.1972245773362196
Dell,Notebook,11.6,1.63,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,128,0,0,4,windows,39640.32,1366.0,768.0,1049088.0,128,24319.214723926383,135.1,0,0,0,0.0312,10.587627287586777,1.6094379124341003
HP,Notebook,12.5,1.26,1366x768,HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,74005.92,1366.0,768.0,1049088.0,256,58734.85714285714,125.4,0,0,0,0.0312,11.211913881327705,2.1972245773362196
Toshiba,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,41558.4,1366.0,768.0,1049088.0,500,19789.714285714286,100.5,0,0,0,0.0,10.634879008150335,1.6094379124341003
HP,Notebook,15.6,2.04,1366x768,HD,2.5,AMD, A12-Series 9700P,0,2048,0,8,windows,33513.12,1366.0,768.0,1049088.0,2048,16428.0,100.5,0,0,0,0.0,10.419722121547444,2.1972245773362196
Dell,Gaming,15.6,2.62,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,89457.12,3840.0,2160.0,8294400.0,512,34143.93893129771,282.4,1,0,0,0.0312,11.40152586178726,2.833213344056216
Lenovo,Notebook,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,32447.52,1920.0,1080.0,2073600.0,1024,13519.800000000001,141.2,0,0,0,0.0,10.387410112463472,1.6094379124341003
HP,Gaming,17.3,3.74,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,12,windows,93186.72,1920.0,1080.0,2073600.0,1024,24916.235294117647,127.3,1,0,0,0.0,11.442371232335963,2.5649493574615367
MSI,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,1024,0,16,windows,128671.2,1920.0,1080.0,2073600.0,1536,44369.379310344826,127.3,1,1,0,0.0312,11.765023364035509,2.833213344056216
Samsung,Ultrabook,13.3,0.97,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72,1920.0,1080.0,2073600.0,256,82336.82474226804,165.6,0,0,1,0.0312,11.288127045116099,2.1972245773362196
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,51202.08,1920.0,1080.0,2073600.0,1024,25859.636363636364,141.2,0,0,0,0.0,10.843554965468284,2.1972245773362196
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,42081.0768,1920.0,1080.0,2073600.0,256,19303.24623853211,141.2,0,0,0,0.0312,10.64737719980591,2.1972245773362196
Lenovo,Ultrabook,14.0,1.32,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,99047.52,1920.0,1080.0,2073600.0,256,75036.0,157.4,0,0,1,0.0312,11.503365110066554,2.1972245773362196
